sample_index,ground_truth,dataset_split,attribute,attribute_data,{Ka},{Ro},{Ca},{Ka ∪ Ro},{Ka ∪ Ca},{Ro ∪ Ca},{Ka ∪ Ro ∪ Ca}
208,Canadian,unknown,C,0.8883,0.0,0.5068,0.0,0.4194,0.0,0.0,0.0738
208,Canadian,unknown,KL,5.236,0.0,0.0,0.7596,0.0,0.2377,0.0,0.0027
208,Canadian,unknown,KW,3.232,0.9163,0.0,0.0,0.0543,0.0,0.0,0.0294
208,Canadian,unknown,AC,8.315,0.0,0.0,0.9097,0.0,0.0,0.0876,0.0027
208,Canadian,unknown,KG,5.056,0.0,0.0,0.5992,0.0,0.4001,0.0,0.0007
209,Canadian,unknown,A,11.84,0.0,0.0,0.943,0.0,0.057,0.0,0.0
209,Canadian,unknown,P,13.21,0.0,0.0,0.9225,0.0,0.0775,0.0,0.0
209,Canadian,unknown,C,0.8521,0.0,0.0,0.6486,0.0,0.2292,0.0,0.1222
209,Canadian,unknown,KL,5.175,0.0,0.0,0.8095,0.0,0.1889,0.0,0.0016
209,Canadian,unknown,KW,2.836,0.0,0.0,0.9488,0.0,0.0512,0.0,0.0
209,Canadian,unknown,AC,3.598,0.0,0.3953,0.0,0.3138,0.0,0.0,0.2909
209,Canadian,unknown,KG,5.044,0.0,0.0,0.5935,0.0,0.4059,0.0,0.0006
210,Canadian,unknown,A,12.3,0.0,0.0,0.8627,0.0,0.1371,0.0,0.0002
210,Canadian,unknown,P,13.34,0.0,0.0,0.8794,0.0,0.1205,0.0,0.0001
210,Canadian,unknown,C,0.8684,0.3858,0.0,0.0,0.3541,0.0,0.0,0.2601
210,Canadian,unknown,KL,5.243,0.0,0.0,0.7521,0.0,0.245,0.0,0.0029
210,Canadian,unknown,KW,2.974,0.0,0.0,0.7314,0.0,0.2678,0.0,0.0008
210,Canadian,unknown,AC,5.637,0.0,0.0,0.6541,0.0,0.0,0.2875,0.0584
210,Canadian,unknown,KG,5.063,0.0,0.0,0.6022,0.0,0.397,0.0,0.0008
